"cuestionario_hogar_id","personas_en_el_hogar","estado_entrevista"
"196202601",4,"1"
"196202701",2,"1"
"196209501",6,"1"
"196209601",2,"1"
"196209801",5,"1"
"196209901",2,"1"
"196304501",2,"1"
"196304601",4,"1"
"196304901",2,"1"
"196305001",4,"1"
"196305101",3,"1"
"196306501",5,"1"
"196307201",2,"1"
"196307301",4,"1"
"196307401",3,"1"
"196300901",6,"1"
"196301101",1,"1"
"196301301",4,"1"
"196404801",3,"1"
"196404901",3,"1"
"196405101",4,"1"
"196405201",5,"1"
"196409001",5,"1"
"196409101",1,"1"
"196409201",3,"1"
"196409301",1,"1"
"196409401",8,"1"
"196401101",2,"1"
"196401301",4,"1"
"196401401",4,"1"
"196401501",3,"1"
"196501401",6,"1"
"196501501",2,"1"
"196501601",4,"1"
"196501701",3,"1"
"196501801",6,"1"
"196502401",3,"1"
"196502501",2,"1"
"196502601",2,"1"
"196502701",6,"1"
"196502801",2,"1"
"196514401",1,"1"
"196514501",2,"1"
"196514601",4,"1"
"196514701",3,"1"
"196514801",3,"1"
"196809201",8,"1"
"196809301",3,"1"
"196809401",7,"1"
"196809501",4,"1"
"196810701",4,"1"
"196810801",4,"1"
"196811301",6,"1"
"196811401",5,"1"
"196811701",6,"1"
"196807601",4,"1"
"196807701",1,"1"
"196807801",3,"1"
"196807901",4,"1"
"196808001",8,"1"
"196900501",4,"1"
"196900801",4,"1"
"196901401",10,"1"
"196904601",3,"1"
"196905201",3,"1"
"196907201",4,"1"
"196908501",4,"1"
"196909801",3,"1"
"196910101",4,"1"
"197004001",4,"1"
"197007301",4,"1"
"197010501",6,"1"
"197010502",2,"1"
"197014401",6,"1"
"197015801",2,"1"
"197017701",7,"1"
"197020101",4,"1"
"197201801",4,"1"
"197204001",8,"1"
"197205701",3,"1"
"197206101",5,"1"
"197206901",4,"1"
"197207401",5,"1"
"197212501",4,"1"
"197215701",9,"1"
"197216201",4,"1"
"197220101",3,"1"
"197500401",8,"1"
"197505101",6,"1"
"197505401",5,"1"
"197506101",3,"1"
"197506102",4,"1"
"197509301",2,"1"
"197509302",4,"1"
"197509303",3,"1"
"197510901",4,"1"
"197514001",1,"1"
"197516601",7,"1"
"197519401",5,"1"
"197519901",8,"1"
"197603301",3,"1"
"197605101",4,"1"
"197605102",3,"1"
"197607701",4,"1"
"197609401",2,"1"
"197612001",6,"1"
"197612301",11,"1"
"197612901",4,"1"
"197614501",4,"1"
"197614701",2,"1"
"197614901",6,"1"
"197701201",5,"1"
"197701202",4,"1"
"197701501",5,"1"
"197704001",8,"1"
"197704201",2,"1"
"197704202",3,"1"
"197704203",4,"1"
"197704701",6,"1"
"197708401",3,"1"
"197708601",4,"1"
"197710901",1,"1"
"197711201",6,"1"
"197712001",4,"1"
"197801601",9,"1"
"197801701",3,"1"
"197803701",4,"1"
"197803901",3,"1"
"197803902",2,"1"
"197803903",4,"1"
"197806901",4,"1"
"197809101",3,"1"
"197812401",5,"1"
"197814101",4,"1"
"198002701",4,"1"
"198005601",3,"1"
"198006301",4,"1"
"198007101",4,"1"
"198007601",2,"1"
"198010101",4,"1"
"198010701",6,"1"
"198012701",4,"1"
"198012901",7,"1"
"198016201",4,"1"
"198101801",4,"1"
"198103401",2,"1"
"198103801",4,"1"
"198104901",6,"1"
"198105301",1,"1"
"198106201",4,"1"
"198106901",4,"1"
"198107201",6,"1"
"198107801",2,"1"
"198109101",6,"1"
"198200201",5,"1"
"198201501",6,"1"
"198202101",5,"1"
"198203901",3,"1"
"198204301",4,"1"
"198206201",9,"1"
"198206601",2,"1"
"198208901",8,"1"
"198209801",2,"1"
"198301101",2,"1"
"198302501",2,"1"
"198302801",1,"1"
"198307801",5,"1"
"198308302",5,"1"
"198308303",5,"1"
"198311301",9,"1"
"198314301",3,"1"
"198318801",4,"1"
"198318901",4,"1"
"198602201",3,"1"
"198603501",4,"1"
"198604701",7,"1"
"198606401",8,"1"
"198606701",4,"1"
"198608601",4,"1"
"198611101",2,"1"
"198616801",5,"1"
"198617201",2,"1"
"198618801",2,"1"
"198701301",1,"1"
"198703101",3,"1"
"198703801",6,"1"
"198704101",9,"1"
"198705601",4,"1"
"198707001",3,"1"
"198707601",7,"1"
"198710801",3,"1"
"198712301",6,"1"
"198716901",3,"1"
"198901701",3,"1"
"198902701",5,"1"
"198905501",2,"1"
"198906501",4,"1"
"198910101",3,"1"
"198911801",4,"1"
"198912001",2,"1"
"198914201",4,"1"
"198914901",5,"1"
"198915001",1,"1"
"199003401",9,"1"
"199004801",3,"1"
"199005501",1,"1"
"199007501",2,"1"
"199009401",5,"1"
"199010401",1,"1"
"199010501",3,"1"
"199011001",6,"1"
"199012901",3,"1"
"199016601",4,"1"
"199102301",4,"1"
"199103301",3,"1"
"199108901",7,"1"
"199109201",3,"1"
"199111401",5,"1"
"199111501",6,"1"
"199112701",2,"1"
"199114401",7,"1"
"199200101",7,"1"
"199200301",8,"1"
"199201401",3,"1"
"199205101",4,"1"
"199205801",6,"1"
"199207001",1,"1"
"199207401",4,"1"
"199207901",2,"1"
"199212601",6,"1"
"199501601",9,"1"
"199501801",8,"1"
"199505901",6,"1"
"199506001",4,"1"
"199506201",4,"1"
"199509801",5,"1"
"199510001",3,"1"
"199513201",3,"1"
"199513701",3,"1"
"199600401",3,"1"
"199600801",5,"1"
"199601101",4,"1"
"199606701",4,"1"
"199607001",4,"1"
"199607101",4,"1"
"199607701",4,"1"
"199608001",4,"1"
"199609301",1,"1"
"199610601",5,"1"
"199703901",3,"1"
"199704901",10,"1"
"199707401",1,"1"
"199708801",3,"1"
"199709401",2,"1"
"199709801",4,"1"
"199713801",3,"1"
"199715601",5,"1"
"199719601",6,"1"
"199720901",5,"1"
"199801401",4,"1"
"199802201",12,"1"
"199803401",3,"1"
"199806501",5,"1"
"199809101",6,"1"
"199809501",4,"1"
"199811201",3,"1"
"199813101",4,"1"
"199902301",6,"1"
"199904601",5,"1"
"199904602",1,"1"
"199904603",3,"1"
"199910401",4,"1"
"199911701",10,"1"
"199913101",1,"1"
"199915801",3,"1"
"199915901",5,"1"
"199916001",7,"1"
"200000801",2,"1"
"200001101",1,"1"
"200002101",4,"1"
"200003401",6,"1"
"200004501",4,"1"
"200006701",4,"1"
"200008401",2,"1"
"200009701",5,"1"
"200200301",4,"1"
"200201301",6,"1"
"200203201",6,"1"
"200208501",3,"1"
"200209601",2,"1"
"200209602",5,"1"
"200212201",5,"1"
"200212401",2,"1"
"200212601",4,"1"
"200302201",4,"1"
"200303501",4,"1"
"200304701",5,"1"
"200307001",2,"1"
"200307801",5,"1"
"200307901",9,"1"
"200500401",5,"1"
"200501201",4,"1"
"200501301",7,"1"
"200503901",5,"1"
"200504201",4,"1"
"200504801",8,"1"
"200505001",1,"1"
"200602201",3,"1"
"200602401",4,"1"
"200605101",6,"1"
"200607701",3,"1"
"200609901",5,"1"
"200614301",7,"1"
"200614401",3,"1"
"200614901",3,"1"
"200615501",1,"1"
"200616201",4,"1"
"200900301",3,"1"
"200904501",4,"1"
"200905301",4,"1"
"200905801",6,"1"
"200906001",4,"1"
"201100101",3,"1"
"201101501",5,"1"
"201104401",6,"1"
"201105201",10,"1"
"201106101",3,"1"
"201106102",4,"1"
"201107701",9,"1"
"201107901",5,"1"
"201110801",6,"1"
"201113801",5,"1"
"201114201",3,"1"
"201200701",7,"1"
"201202001",4,"1"
"201202901",4,"1"
"201203601",5,"1"
"201206701",5,"1"
"201207901",10,"1"
"201211101",5,"1"
"201213101",4,"1"
"201214201",8,"1"
"201404001",8,"1"
"201406201",3,"1"
"201409501",6,"1"
"201413201",7,"1"
"201413301",7,"1"
"201413801",4,"1"
"201414301",8,"1"
"201502001",3,"1"
"201503301",5,"1"
"201504201",4,"1"
"201504801",7,"1"
"201506901",6,"1"
"201508201",3,"1"
"201508202",2,"1"
"201508203",2,"1"
"201508204",4,"1"
"201511301",4,"1"
"201511302",5,"1"
"201511501",4,"1"
"201602901",8,"1"
"201604501",6,"1"
"201608701",4,"1"
"201610201",3,"1"
"201610801",4,"1"
"201614101",4,"1"
"201615001",4,"1"
"201615601",3,"1"
"201618901",5,"1"
"201700101",6,"1"
"201701401",4,"1"
"201701601",6,"1"
"201702501",6,"1"
"201702502",7,"1"
"201704401",5,"1"
"201705101",3,"1"
"201705601",2,"1"
"201706901",4,"1"
"201708901",4,"1"
"201801401",6,"1"
"201803201",9,"1"
"201803801",4,"1"
"201804301",5,"1"
"201804601",2,"1"
"201805001",2,"1"
"201805601",6,"1"
"201805801",5,"1"
"201808201",5,"1"
"201808701",3,"1"
"202101201",5,"1"
"202102701",7,"1"
"202104601",3,"1"
"202105201",11,"1"
"202106201",4,"1"
"202108201",6,"1"
"202108301",4,"1"
"202109701",7,"1"
"202300201",6,"1"
"202301001",5,"1"
"202303201",1,"1"
"202304701",4,"1"
"202305101",7,"1"
"202305201",8,"1"
"202306201",3,"1"
"202306401",6,"1"
"202308601",9,"1"
"202310101",2,"1"
"202401001",9,"1"
"202402101",6,"1"
"202403301",3,"1"
"202404401",5,"1"
"202405501",7,"1"
"202405801",4,"1"
"202407501",4,"1"
"202407601",4,"1"
"202407801",3,"1"
"202500601",4,"1"
"202500701",1,"1"
"202501201",8,"1"
"202501801",3,"1"
"202502701",4,"1"
"202503601",5,"1"
"202504201",6,"1"
"202505001",4,"1"
"202508201",2,"1"
"202508401",5,"1"
"202601101",3,"1"
"202601601",3,"1"
"202603101",3,"1"
"202603301",5,"1"
"202604401",4,"1"
"202605401",5,"1"
"202609101",9,"1"
"202610701",7,"1"
"202611101",3,"1"
"202800301",5,"1"
"202800601",3,"1"
"202801301",9,"1"
"202804301",3,"1"
"202806301",8,"1"
"202809001",4,"1"
"202810001",4,"1"
"202810501",6,"1"
"202811101",6,"1"
"202900101",6,"1"
"202901301",4,"1"
"202901701",4,"1"
"202901801",3,"1"
"202902001",3,"1"
"202902501",4,"1"
"202902801",4,"1"
"202903701",3,"1"
"202903901",4,"1"
"203200501",3,"1"
"203200502",5,"1"
"203200503",4,"1"
"203207201",4,"1"
"203207501",4,"1"
"203207901",4,"1"
"203209101",2,"1"
"203210301",5,"1"
"203211201",3,"1"
"203212301",6,"1"
"203212901",5,"1"
"203213301",8,"1"
"203403201",5,"1"
"203404401",4,"1"
"203404901",4,"1"
"203407001",4,"1"
"203409801",2,"1"
"203410001",5,"1"
"203410301",5,"1"
"203600501",1,"1"
"203600601",4,"1"
"203601101",3,"1"
"203601801",4,"1"
"203601901",2,"1"
"203602001",5,"1"
"203603001",3,"1"
"203604501",4,"1"
"203607001",7,"1"
"203608301",6,"1"
"203700101",3,"1"
"203700701",4,"1"
"203702701",6,"1"
"203704401",4,"1"
"203704501",5,"1"
"203704801",5,"1"
"203705301",7,"1"
"203706801",3,"1"
"203707401",4,"1"
"203708801",4,"1"
"203800201",4,"1"
"203801001",4,"1"
"203801101",3,"1"
"203801601",5,"1"
"203802001",5,"1"
"203803101",8,"1"
"203805701",4,"1"
"203806901",4,"1"
"203810701",5,"1"
"203900101",3,"1"
"203900601",4,"1"
"203901801",2,"1"
"203906101",6,"1"
"203908701",4,"1"
"203908801",3,"1"
"203909701",8,"1"
"204001201",3,"1"
"204001401",2,"1"
"204003801",6,"1"
"204005601",4,"1"
"204011801",4,"1"
"204012401",5,"1"
"204012501",4,"1"
"204013301",3,"1"
"204102801",2,"1"
"204104901",5,"1"
"204105401",2,"1"
"204109101",4,"1"
"204110101",5,"1"
"204110401",5,"1"
"204111501",5,"1"
"204112001",5,"1"
"204301301",2,"1"
"204301601",4,"1"
"204301701",5,"1"
"204302501",6,"1"
"204304701",2,"1"
"204307001",4,"1"
"204309601",4,"1"
"204311801",4,"1"
"204314001",4,"1"
"204400101",4,"1"
"204401501",3,"1"
"204402601",1,"1"
"204402701",3,"1"
"204403301",4,"1"
"204403401",3,"1"
"204405101",4,"1"
"204405401",4,"1"
"204405801",5,"1"
"204407801",4,"1"
"204501201",3,"1"
"204502301",3,"1"
"204506101",3,"1"
"204506201",1,"1"
"204506501",3,"1"
"204507401",3,"1"
"204508901",4,"1"
"204901001",5,"1"
"204902301",5,"1"
"204903101",3,"1"
"204903601",5,"1"
"204903801",1,"1"
"204908901",4,"1"
"204909601",1,"1"
"204911101",2,"1"
"205002901",9,"1"
"205003301",3,"1"
"205004401",4,"1"
"205004501",5,"1"
"205004601",5,"1"
"205004701",2,"1"
"205009201",4,"1"
"205011201",5,"1"
"205200301",4,"1"
"205200801",1,"1"
"205202201",3,"1"
"205202501",10,"1"
"205203101",3,"1"
"205205001",4,"1"
"205205201",5,"1"
"205205601",4,"1"
"205210201",1,"1"
"205300301",6,"1"
"205301201",1,"1"
"205302701",1,"1"
"205302801",1,"1"
"205304501",3,"1"
"205304601",5,"1"
"205305501",3,"1"
"205306201",4,"1"
"205306701",2,"1"
"205308101",3,"1"
"205500201",2,"1"
"205502801",4,"1"
"205503801",3,"1"
"205504301",4,"1"
"205504601",3,"1"
"205505001",2,"1"
"205505401",6,"1"
"205509301",5,"1"
"205509901",4,"1"
"205510401",3,"1"
"205600101",6,"1"
"205601201",3,"1"
"205601301",1,"1"
"205601901",5,"1"
"205603101",4,"1"
"205604001",4,"1"
"205604901",4,"1"
"205605701",3,"1"
"205607101",3,"1"
"205607601",3,"1"
"205700701",4,"1"
"205701401",2,"1"
"205703401",1,"1"
"205704401",4,"1"
"205704901",4,"1"
"205705101",5,"1"
"205705701",1,"1"
"205707701",8,"1"
"205800701",4,"1"
"205800801",5,"1"
"205801801",10,"1"
"205803201",4,"1"
"205803901",6,"1"
"205805001",5,"1"
"205805801",4,"1"
"205808601",4,"1"
"205808701",2,"1"
"206000101",5,"1"
"206002101",3,"1"
"206002401",3,"1"
"206005001",5,"1"
"206006901",4,"1"
"206008201",2,"1"
"206009001",4,"1"
"206009101",3,"1"
"206013301",8,"1"
"206500301",8,"1"
"206500401",2,"1"
"206500701",7,"1"
"206501001",3,"1"
"206501201",4,"1"
"206501301",7,"1"
"206501501",2,"1"
"206501601",5,"1"
"206501901",6,"1"
"206502001",2,"1"
"206502101",1,"1"
"206502201",2,"1"
"206502301",3,"1"
"206707501",2,"1"
"206707601",5,"1"
"206707801",1,"1"
"206707901",4,"1"
"206710101",3,"1"
"206710201",3,"1"
"206710301",4,"1"
"206710401",2,"1"
"206710601",3,"1"
"206712001",3,"1"
"206712101",2,"1"
"206712201",5,"1"
"206712301",5,"1"
"206800901",6,"1"
"206801401",4,"1"
"206801601",4,"1"
"206802301",1,"1"
"206802801",3,"1"
"206803001",3,"1"
"206803101",5,"1"
"206804001",3,"1"
"206804601",4,"1"
"206805301",8,"1"
"206805801",3,"1"
"206805901",5,"1"
"206903201",3,"1"
"206903401",2,"1"
"206903501",6,"1"
"206905201",3,"1"
"206905501",3,"1"
"206905601",4,"1"
"206905801",4,"1"
"206905901",6,"1"
"206900101",4,"1"
"206900201",3,"1"
"206900301",2,"1"
"206900401",4,"1"
"206900501",3,"1"
"207002501",1,"1"
"207002801",3,"1"
"207004601",4,"1"
"207005001",2,"1"
"207005701",1,"1"
"207006001",7,"1"
"207007601",4,"1"
"207007901",3,"1"
"207008601",4,"1"
"207008901",4,"1"
"207012701",2,"1"
"207014501",3,"1"
"207014601",2,"1"
"207203001",3,"1"
"207203301",4,"1"
"207203501",2,"1"
"207203601",1,"1"
"207203701",4,"1"
"207203801",5,"1"
"207203901",3,"1"
"207204001",3,"1"
"207204101",5,"1"
"207204201",4,"1"
"207207801",4,"1"
"207208301",6,"1"
"207209201",5,"1"
"207209301",1,"1"
"207209401",4,"1"
"207301801",7,"1"
"207301901",1,"1"
"207302001",2,"1"
"207302101",4,"1"
"207302201",6,"1"
"207305201",4,"1"
"207305401",7,"1"
"207305501",2,"1"
"207305601",1,"1"
"207300601",1,"1"
"207300701",2,"1"
"207300801",5,"1"
"207300901",2,"1"
"207301001",1,"1"
"207403901",1,"1"
"207404501",5,"1"
"207404601",3,"1"
"207404701",4,"1"
"207404801",4,"1"
"207405801",3,"1"
"207406101",7,"1"
"207406201",1,"1"
"207406301",1,"1"
"207401601",4,"1"
"207401701",6,"1"
"207401801",2,"1"
"207401901",2,"1"
"207402501",5,"1"
"207501601",2,"1"
"207501701",2,"1"
"207501801",1,"1"
"207501901",3,"1"
"207502001",2,"1"
"207500601",3,"1"
"207500701",4,"1"
"207500801",1,"1"
"207500901",3,"1"
"207501001",1,"1"
"207503601",5,"1"
"207503701",2,"1"
"207503801",2,"1"
"207503901",4,"1"
"207504101",3,"1"
"207602501",2,"1"
"207602601",7,"1"
"207602701",2,"1"
"207602801",2,"1"
"207603001",2,"1"
"207603401",2,"1"
"207603501",1,"1"
"207604801",4,"1"
"207604901",2,"1"
"207605601",1,"1"
"207605701",2,"1"
"207606201",5,"1"
"207802001",2,"1"
"207802101",2,"1"
"207802201",4,"1"
"207802301",4,"1"
"207802401",3,"1"
"207800601",3,"1"
"207800701",2,"1"
"207800801",1,"1"
"207800901",2,"1"
"207801001",4,"1"
"207806401",6,"1"
"207806501",5,"1"
"207806601",4,"1"
"207806701",3,"1"
"207806801",2,"1"
"208001001",3,"1"
"208001501",7,"1"
"208002701",4,"1"
"208004501",2,"1"
"208004901",2,"1"
"208005601",3,"1"
"208007001",5,"1"
"208007501",4,"1"
"208007901",2,"1"
"208008301",5,"1"
"208008601",2,"1"
"208010301",3,"1"
"208204401",1,"1"
"208204501",3,"1"
"208204801",4,"1"
"208205001",3,"1"
"208205401",4,"1"
"208206201",2,"1"
"208201801",2,"1"
"208201901",1,"1"
"208202001",3,"1"
"208202201",5,"1"
"208202401",6,"1"
"208510001",2,"1"
"208510301",8,"1"
"208510501",5,"1"
"208510601",1,"1"
"208510701",6,"1"
"208511301",6,"1"
"208511901",6,"1"
"208512001",4,"1"
"208512101",2,"1"
"208512201",3,"1"
"208500101",5,"1"
"208500301",2,"1"
"208500401",3,"1"
"208500501",6,"1"
"208710401",1,"1"
"208710501",3,"1"
"208710801",3,"1"
"208710901",4,"1"
"208711001",1,"1"
"208712901",1,"1"
"208713001",2,"1"
"208713101",5,"1"
"208713201",9,"1"
"208713301",6,"1"
"208702501",7,"1"
"208702601",4,"1"
"208702701",5,"1"
"208702801",3,"1"
"208703001",4,"1"
"208800201",4,"1"
"208800801",4,"1"
"208800901",4,"1"
"208801601",3,"1"
"208809001",4,"1"
"208809101",8,"1"
"208812001",5,"1"
"208815301",3,"1"
"208816401",1,"1"
"208816501",2,"1"
"208900901",4,"1"
"208901601",4,"1"
"208901801",2,"1"
"208903201",3,"1"
"208906901",3,"1"
"208908501",1,"1"
"208913001",4,"1"
"209000201",3,"1"
"209001001",7,"1"
"209002801",4,"1"
"209003001",3,"1"
"209004001",4,"1"
"209004501",1,"1"
"209004601",1,"1"
"209004701",2,"1"
"209006601",4,"1"
"209100101",4,"1"
"209100701",3,"1"
"209102001",3,"1"
"209102201",5,"1"
"209105101",3,"1"
"209106001",3,"1"
"209108101",4,"1"
"209200201",6,"1"
"209204001",1,"1"
"209205801",2,"1"
"209206401",4,"1"
"209207101",1,"1"
"209207701",3,"1"
"209208001",4,"1"
"209209001",2,"1"
"209210201",4,"1"
"209301001",2,"1"
"209301201",2,"1"
"209304601",4,"1"
"209307101",2,"1"
"209307201",4,"1"
"209309201",3,"1"
"209310201",6,"1"
"209312101",4,"1"
"209315601",7,"1"
"209501401",3,"1"
"209503001",4,"1"
"209504501",4,"1"
"209505201",2,"1"
"209507701",3,"1"
"209508401",1,"1"
"209508901",4,"1"
"209510801",1,"1"
"209800301",3,"1"
"209800601",3,"1"
"209801801",5,"1"
"209805001",4,"1"
"209805701",4,"1"
"209806401",5,"1"
"209809701",4,"1"
"209810801",3,"1"
"209811001",2,"1"
"209811002",6,"1"
"210000701",2,"1"
"210001301",1,"1"
"210003101",4,"1"
"210004001",3,"1"
"210004901",7,"1"
"210006801",4,"1"
"210008601",4,"1"
"210008701",2,"1"
"210009201",5,"1"
"210015501",3,"1"
"210200501",2,"1"
"210202701",5,"1"
"210203601",5,"1"
"210203901",1,"1"
"210204501",3,"1"
"210205701",5,"1"
"210206201",3,"1"
"210207001",3,"1"
"210208501",4,"1"
"210208701",1,"1"
"210401901",6,"1"
"210402401",5,"1"
"210402601",5,"1"
"210402701",8,"1"
"210404101",4,"1"
"210407701",5,"1"
"210407801",4,"1"
"210407901",2,"1"
"210408001",2,"1"
"210408101",7,"1"
"210406201",12,"1"
"210406601",4,"1"
"210406701",3,"1"
"210407001",1,"1"
"210500601",2,"1"
"210501001",3,"1"
"210501201",5,"1"
"210501301",3,"1"
"210505801",1,"1"
"210505901",4,"1"
"210506301",3,"1"
"210506401",4,"1"
"210507701",1,"1"
"210507801",4,"1"
"210507901",5,"1"
"210508001",1,"1"
"210508101",6,"1"
"210613301",4,"1"
"210613401",3,"1"
"210613501",6,"1"
"210613701",4,"1"
"210615401",5,"1"
"210616401",4,"1"
"210616501",3,"1"
"210616601",8,"1"
"210616701",4,"1"
"210603601",5,"1"
"210603701",6,"1"
"210603801",8,"1"
"210603901",3,"1"
"210604001",3,"1"
"210700301",4,"1"
"210700401",3,"1"
"210700601",3,"1"
"210700701",5,"1"
"210700901",5,"1"
"210710801",4,"1"
"210710901",3,"1"
"210711001",4,"1"
"210711101",4,"1"
"210711201",6,"1"
"210707701",8,"1"
"210707801",2,"1"
"210707901",4,"1"
"210708001",5,"1"
"210708101",5,"1"
"210913101",7,"1"
"210913201",5,"1"
"210913301",4,"1"
"210913401",4,"1"
"210913501",4,"1"
"210915501",3,"1"
"210915601",5,"1"
"210915701",8,"1"
"210915801",6,"1"
"210916101",5,"1"
"210902601",4,"1"
"210902701",5,"1"
"210902801",9,"1"
"210902901",5,"1"
"210903001",4,"1"
"211002101",4,"1"
"211002201",6,"1"
"211002301",2,"1"
"211002401",2,"1"
"211002501",2,"1"
"211008301",2,"1"
"211008401",4,"1"
"211008501",1,"1"
"211008601",1,"1"
"211008701",6,"1"
"211009801",4,"1"
"211009901",6,"1"
"211010001",5,"1"
"211010101",3,"1"
"211010201",3,"1"
"211103801",1,"1"
"211103901",7,"1"
"211104001",3,"1"
"211104101",2,"1"
"211104201",3,"1"
"211105901",4,"1"
"211106001",4,"1"
"211106101",4,"1"
"211106201",6,"1"
"211106401",4,"1"
"211111201",1,"1"
"211112401",1,"1"
"211400301",2,"1"
"211401101",4,"1"
"211401601",4,"1"
"211402301",2,"1"
"211402601",7,"1"
"211404901",1,"1"
"211405001",5,"1"
"211405401",3,"1"
"211405501",3,"1"
"211405601",2,"1"
"211406201",4,"1"
"211406301",4,"1"
"211406801",3,"1"
"211407701",1,"1"
"211408001",5,"1"
"211500601",5,"1"
"211500701",3,"1"
"211500801",3,"1"
"211500901",7,"1"
"211501101",3,"1"
"211502001",2,"1"
"211502101",3,"1"
"211502201",5,"1"
"211502301",4,"1"
"211502401",3,"1"
"211506201",5,"1"
"211506301",3,"1"
"211506401",4,"1"
"211506501",5,"1"
"211506601",4,"1"
"211607401",2,"1"
"211607501",3,"1"
"211607601",3,"1"
"211607701",2,"1"
"211601601",2,"1"
"211601701",4,"1"
"211602201",5,"1"
"211602501",1,"1"
"211602601",4,"1"
"211602701",7,"1"
"211602801",4,"1"
"211603301",4,"1"
"211603401",4,"1"
"211603501",2,"1"
"211700301",4,"1"
"211700501",4,"1"
"211701101",3,"1"
"211701601",4,"1"
"211702201",1,"1"
"211702601",5,"1"
"211702801",1,"1"
"211703301",1,"1"
"211704001",3,"1"
"211705001",4,"1"
"211706101",3,"1"
"211706801",1,"1"
"211707001",6,"1"
"211806801",4,"1"
"211806901",3,"1"
"211807001",4,"1"
"211807101",6,"1"
"211807301",3,"1"
"211810601",1,"1"
"211810701",5,"1"
"211810801",4,"1"
"211811001",4,"1"
"211811101",4,"1"
"211800801",2,"1"
"211800901",4,"1"
"211801001",3,"1"
"211801101",2,"1"
"211904501",5,"1"
"211904601",6,"1"
"211904701",2,"1"
"211904801",4,"1"
"211904901",3,"1"
"211901601",4,"1"
"211901701",4,"1"
"211901801",4,"1"
"211901901",5,"1"
"211907401",2,"1"
"211907501",7,"1"
"211907601",4,"1"
"211907701",1,"1"
"211907801",3,"1"
"212000501",2,"1"
"212000601",5,"1"
"212000701",3,"1"
"212000801",8,"1"
"212000901",2,"1"
"212002101",1,"1"
"212002201",6,"1"
"212002401",6,"1"
"212002501",5,"1"
"212010301",4,"1"
"212011101",7,"1"
"212011501",4,"1"
"212011801",3,"1"
"212011901",1,"1"
"212107501",2,"1"
"212107601",2,"1"
"212108001",4,"1"
"212108101",3,"1"
"212108201",2,"1"
"212103201",3,"1"
"212103301",3,"1"
"212103401",7,"1"
"212103501",4,"1"
"212103601",4,"1"
"212104701",2,"1"
"212104801",6,"1"
"212104901",3,"1"
"212105001",2,"1"
"212300801",3,"1"
"212301001",1,"1"
"212301101",3,"1"
"212302701",1,"1"
"212302901",6,"1"
"212303001",6,"1"
"212303101",7,"1"
"212303301",2,"1"
"212309201",8,"1"
"212309301",3,"1"
"212310401",4,"1"
"212310501",3,"1"
"212503901",5,"1"
"212504501",3,"1"
"212504801",4,"1"
"212505501",1,"1"
"212505601",6,"1"
"212500601",1,"1"
"212500701",2,"1"
"212500801",3,"1"
"212500901",5,"1"
"212501001",4,"1"
"212501501",1,"1"
"212501601",2,"1"
"212501701",2,"1"
"212501801",3,"1"
"212501901",3,"1"
"213101401",7,"1"
"213101501",1,"1"
"213101701",5,"1"
"213101801",5,"1"
"213103601",3,"1"
"213103701",4,"1"
"213103801",6,"1"
"213104001",2,"1"
"213104101",4,"1"
"213104201",6,"1"
"213104301",3,"1"
"213104401",3,"1"
"213104501",2,"1"
"213202001",1,"1"
"213202101",1,"1"
"213202201",5,"1"
"213202601",4,"1"
"213204901",2,"1"
"213205001",3,"1"
"213205101",1,"1"
"213205201",5,"1"
"213205301",2,"1"
"213202901",3,"1"
"213203001",2,"1"
"213203101",6,"1"
"213203201",5,"1"
"213203301",1,"1"
"213310001",4,"1"
"213310101",2,"1"
"213310201",2,"1"
"213310301",4,"1"
"213300301",3,"1"
"213300401",4,"1"
"213300501",3,"1"
"213300901",1,"1"
"213301001",4,"1"
"213304501",5,"1"
"213304601",5,"1"
"213304701",2,"1"
"213304801",1,"1"
"213404701",3,"1"
"213404801",3,"1"
"213404901",5,"1"
"213405001",2,"1"
"213405301",5,"1"
"213405401",2,"1"
"213405801",5,"1"
"213405901",4,"1"
"213406101",4,"1"
"213406201",4,"1"
"213407301",2,"1"
"213407401",3,"1"
"213407501",5,"1"
"213407601",3,"1"
"213601901",2,"1"
"213602001",1,"1"
"213602601",5,"1"
"213602901",1,"1"
"213603101",5,"1"
"213603601",6,"1"
"213603701",2,"1"
"213603801",6,"1"
"213603901",1,"1"
"213604001",1,"1"
"213606501",2,"1"
"213606601",2,"1"
"213606701",1,"1"
"213606901",4,"1"
"213701901",2,"1"
"213702001",3,"1"
"213702101",4,"1"
"213702201",3,"1"
"213702301",5,"1"
"213704401",2,"1"
"213704501",3,"1"
"213704601",4,"1"
"213704701",3,"1"
"213704801",1,"1"
"213710901",4,"1"
"213711001",4,"1"
"213711101",4,"1"
"213711201",3,"1"
"213711301",9,"1"
"213800101",2,"1"
"213800201",1,"1"
"213800501",3,"1"
"213800901",4,"1"
"213802101",3,"1"
"213802201",5,"1"
"213802301",6,"1"
"213802401",5,"1"
"213812601",1,"1"
"213812701",5,"1"
"213812801",3,"1"
"213812901",2,"1"
"213813001",2,"1"
"213900501",4,"1"
"213900601",3,"1"
"213900701",4,"1"
"213901501",1,"1"
"213902401",3,"1"
"213903401",2,"1"
"213904101",5,"1"
"213904301",2,"1"
"213904801",3,"1"
"213905101",1,"1"
"213905201",2,"1"
"213906201",4,"1"
"213907001",6,"1"
